  0.728  0.004 0.8987E-04 0.4347E-06 0.6431E-04 0.3099E-06 0.1141E-05 0.1699E-06
  0.741  0.004 0.8919E-04 0.4278E-06 0.6487E-04 0.3139E-06 0.1243E-05 0.1760E-06
  0.733  0.004 0.8958E-04 0.4258E-06 0.6458E-04 0.3102E-06 0.1045E-05 0.1030E-06
