  0.703  0.001 0.1380E-03 0.1386E-06 0.9657E-04 0.9724E-07 0.4027E-06 0.7926E-08
  0.702  0.001 0.1382E-03 0.1385E-06 0.9663E-04 0.9732E-07 0.3978E-06 0.7053E-08
  0.702  0.001 0.1381E-03 0.1384E-06 0.9653E-04 0.9724E-07 0.3913E-06 0.6635E-08
