  2.903  0.005  18.04     0.9860E-02  18.03     0.9869E-02  34.32     0.2769E-01
  2.905  0.005  18.03     0.9870E-02  18.04     0.9865E-02  34.32     0.2768E-01
  2.903  0.005  18.04     0.9867E-02  18.04     0.9866E-02  34.33     0.2768E-01
