  0.705  0.003 0.1848E-06 0.6685E-09 0.1297E-06 0.4694E-09 0.7185E-09 0.2946E-10
  0.693  0.003 0.1852E-06 0.6719E-09 0.1276E-06 0.4653E-09 0.7320E-09 0.4166E-10
  0.702  0.003 0.1845E-06 0.6688E-09 0.1288E-06 0.4685E-09 0.7250E-09 0.3544E-10
