  2.423  0.002  6.754     0.2154E-02  6.751     0.2156E-02  9.618     0.5177E-02
  2.425  0.002  6.747     0.2159E-02  6.750     0.2161E-02  9.609     0.5187E-02
  2.425  0.002  6.749     0.2156E-02  6.748     0.2160E-02  9.620     0.5188E-02
