  0.703  0.001 0.8094E-01 0.8177E-04 0.5670E-01 0.5751E-04 0.1901E-03 0.3171E-05
  0.705  0.001 0.8080E-01 0.8164E-04 0.5674E-01 0.5768E-04 0.1946E-03 0.3543E-05
  0.703  0.001 0.8090E-01 0.8170E-04 0.5666E-01 0.5754E-04 0.1922E-03 0.2893E-05
