  2.364  0.003  4.672     0.2949E-02  4.672     0.2950E-02  6.372     0.6259E-02
  2.364  0.003  4.674     0.2951E-02  4.669     0.2950E-02  6.380     0.6256E-02
  2.365  0.004  4.672     0.2952E-02  4.671     0.2950E-02  6.380     0.6265E-02
