  0.702  0.001 0.4593E-07 0.5064E-10 0.3207E-07 0.3555E-10 0.1984E-09 0.3799E-11
  0.706  0.001 0.4586E-07 0.5063E-10 0.3216E-07 0.3563E-10 0.2034E-09 0.4535E-11
  0.704  0.001 0.4587E-07 0.5056E-10 0.3211E-07 0.3560E-10 0.1969E-09 0.3815E-11
