  1.110  0.108  115.8      60.59      56.54      5.228      72.04      7.601    
  2.684  0.507  53.27      4.037      73.69      18.40      69.30      6.894    
  1.367  0.159  93.78      37.39      54.12      2.812      74.11      8.648    
