  0.702  0.001 0.2335E-03 0.2339E-06 0.1632E-03 0.1643E-06 0.6624E-06 0.1193E-07
  0.701  0.001 0.2333E-03 0.2339E-06 0.1630E-03 0.1642E-06 0.6377E-06 0.1011E-07
  0.701  0.001 0.2335E-03 0.2341E-06 0.1630E-03 0.1640E-06 0.6484E-06 0.1130E-07
