  2.414  0.002  3.459     0.7182E-03  3.461     0.7157E-03  4.889     0.2117E-02
  2.412  0.002  3.460     0.7173E-03  3.459     0.7186E-03  4.887     0.2123E-02
  2.413  0.002  3.459     0.7171E-03  3.458     0.7196E-03  4.888     0.2123E-02
