  0.705  0.001 0.8705E-03 0.7113E-06 0.6112E-03 0.5019E-06 0.2431E-05 0.4440E-07
  0.704  0.001 0.8696E-03 0.7110E-06 0.6099E-03 0.5014E-06 0.2449E-05 0.4240E-07
  0.704  0.001 0.8695E-03 0.7109E-06 0.6099E-03 0.5024E-06 0.2488E-05 0.5076E-07
