  0.691  0.003 0.3317E-07 0.1496E-09 0.2228E-07 0.9983E-10 0.6204E-09 0.4621E-10
  0.701  0.003 0.3277E-07 0.1483E-09 0.2233E-07 0.1001E-09 0.6293E-09 0.3481E-10
  0.692  0.003 0.3297E-07 0.1493E-09 0.2218E-07 0.9974E-10 0.6283E-09 0.3806E-10
