  0.705  0.001 0.4449E-02 0.3675E-05 0.3126E-02 0.2595E-05 0.1185E-04 0.1956E-06
  0.706  0.001 0.4447E-02 0.3680E-05 0.3129E-02 0.2598E-05 0.1211E-04 0.2007E-06
  0.705  0.001 0.4455E-02 0.3683E-05 0.3127E-02 0.2595E-05 0.1197E-04 0.1864E-06
