  2.147  0.001  3.673     0.6593E-03  3.672     0.6584E-03  4.214     0.2039E-02
  2.147  0.001  3.672     0.6594E-03  3.673     0.6571E-03  4.211     0.2036E-02
  2.147  0.001  3.673     0.6580E-03  3.674     0.6550E-03  4.211     0.2042E-02
