  0.704  0.001 0.1298E-03 0.1081E-06 0.9088E-04 0.7606E-07 0.4792E-06 0.8250E-08
  0.705  0.001 0.1296E-03 0.1080E-06 0.9088E-04 0.7612E-07 0.4942E-06 0.1018E-07
  0.705  0.001 0.1296E-03 0.1080E-06 0.9085E-04 0.7615E-07 0.4831E-06 0.7552E-08
