  0.702  0.001 0.4505E-05 0.5283E-08 0.3143E-05 0.3701E-08 0.1806E-07 0.3922E-09
  0.701  0.001 0.4512E-05 0.5289E-08 0.3145E-05 0.3702E-08 0.1714E-07 0.3014E-09
  0.701  0.001 0.4508E-05 0.5285E-08 0.3141E-05 0.3694E-08 0.1769E-07 0.3775E-09
