  0.703  0.001 0.1152E-02 0.1155E-05 0.8071E-03 0.8112E-06 0.3126E-05 0.5285E-07
  0.701  0.001 0.1154E-02 0.1155E-05 0.8051E-03 0.8104E-06 0.3123E-05 0.5160E-07
  0.703  0.001 0.1152E-02 0.1154E-05 0.8061E-03 0.8104E-06 0.3077E-05 0.4793E-07
