  0.704  0.001 0.6384E-01 0.6967E-04 0.4478E-01 0.4900E-04 0.1583E-03 0.3205E-05
  0.704  0.001 0.6382E-01 0.6972E-04 0.4478E-01 0.4900E-04 0.1576E-03 0.2733E-05
  0.704  0.001 0.6392E-01 0.6980E-04 0.4484E-01 0.4909E-04 0.1609E-03 0.3278E-05
