  2.925  0.004  18.22     0.7146E-02  18.22     0.7153E-02  35.09     0.2118E-01
  2.927  0.004  18.21     0.7165E-02  18.21     0.7159E-02  35.10     0.2116E-01
  2.924  0.004  18.22     0.7153E-02  18.22     0.7144E-02  35.06     0.2117E-01
