  0.701  0.001 0.6734E-03 0.6745E-06 0.4702E-03 0.4727E-06 0.1850E-05 0.2934E-07
  0.702  0.001 0.6725E-03 0.6738E-06 0.4703E-03 0.4726E-06 0.1862E-05 0.3338E-07
  0.703  0.001 0.6718E-03 0.6737E-06 0.4705E-03 0.4733E-06 0.1859E-05 0.4065E-07
