  2.460  0.004  5.945     0.4073E-02  5.951     0.4069E-02  8.677     0.8951E-02
  2.458  0.004  5.947     0.4077E-02  5.941     0.4070E-02  8.678     0.8956E-02
  2.454  0.004  5.947     0.4072E-02  5.949     0.4074E-02  8.645     0.8922E-02
