  0.705  0.001 0.2040E-01 0.2333E-04 0.1432E-01 0.1641E-04 0.5311E-04 0.1041E-05
  0.701  0.001 0.2043E-01 0.2337E-04 0.1426E-01 0.1638E-04 0.5384E-04 0.1260E-05
  0.701  0.001 0.2041E-01 0.2334E-04 0.1424E-01 0.1636E-04 0.5241E-04 0.1182E-05
