  0.698  0.003 0.5803E-05 0.2120E-07 0.4029E-05 0.1477E-07 0.1962E-07 0.7616E-09
  0.698  0.003 0.5796E-05 0.2123E-07 0.4028E-05 0.1479E-07 0.2011E-07 0.9067E-09
  0.702  0.003 0.5802E-05 0.2123E-07 0.4051E-05 0.1482E-07 0.2102E-07 0.1577E-08
