  2.404  0.002  7.044     0.1727E-02  7.043     0.1725E-02  9.892     0.4662E-02
  2.404  0.002  7.046     0.1725E-02  7.044     0.1725E-02  9.894     0.4669E-02
  2.403  0.002  7.045     0.1725E-02  7.042     0.1725E-02  9.883     0.4658E-02
