  0.703  0.001 0.5634E-04 0.7122E-07 0.3941E-04 0.4998E-07 0.1859E-06 0.4108E-08
  0.704  0.001 0.5628E-04 0.7117E-07 0.3947E-04 0.5008E-07 0.1761E-06 0.3541E-08
  0.704  0.001 0.5637E-04 0.7132E-07 0.3951E-04 0.5011E-07 0.1860E-06 0.4577E-08
