  2.279  0.002  4.085     0.8914E-03  4.084     0.8910E-03  5.225     0.2446E-02
  2.280  0.002  4.083     0.8911E-03  4.084     0.8915E-03  5.225     0.2448E-02
  2.280  0.002  4.084     0.8915E-03  4.085     0.8921E-03  5.225     0.2448E-02
