  2.420  0.346  123.3      8.103      125.8      9.807      172.7      15.85    
  2.442  0.245  117.6      7.395      125.2      9.399      162.0      10.34    
  2.806  0.761  119.8      10.48      127.3      7.883      208.7      30.49    
