  2.872  0.004  41.70     0.1694E-01  41.72     0.1694E-01  78.04     0.4979E-01
  2.871  0.004  41.71     0.1696E-01  41.73     0.1694E-01  78.04     0.4975E-01
  2.867  0.004  41.75     0.1692E-01  41.71     0.1692E-01  78.01     0.4978E-01
