  0.704  0.001 0.1491E-02 0.1222E-05 0.1046E-02 0.8634E-06 0.4143E-05 0.7672E-07
  0.704  0.001 0.1490E-02 0.1222E-05 0.1045E-02 0.8623E-06 0.4137E-05 0.6973E-07
  0.705  0.001 0.1488E-02 0.1220E-05 0.1045E-02 0.8612E-06 0.4074E-05 0.6847E-07
