  2.876  0.004  20.32     0.8060E-02  20.32     0.8074E-02  38.12     0.2390E-01
  2.875  0.004  20.31     0.8070E-02  20.31     0.8079E-02  38.09     0.2395E-01
  2.879  0.004  20.30     0.8086E-02  20.31     0.8078E-02  38.14     0.2393E-01
