  0.726  0.001 0.9874E-01 0.1564E-03 0.7140E-01 0.1145E-03 0.2904E-03 0.1349E-04
  0.730  0.001 0.9874E-01 0.1563E-03 0.7170E-01 0.1149E-03 0.3354E-03 0.4396E-04
  0.728  0.001 0.9856E-01 0.1562E-03 0.7146E-01 0.1146E-03 0.3273E-03 0.2901E-04
