  0.727  0.001 0.5555E-01 0.8613E-04 0.4020E-01 0.6319E-04 0.1820E-03 0.1007E-04
  0.729  0.001 0.5536E-01 0.8608E-04 0.4019E-01 0.6319E-04 0.1813E-03 0.8349E-05
  0.730  0.001 0.5533E-01 0.8600E-04 0.4014E-01 0.6318E-04 0.2481E-03 0.4066E-04
