  0.726  0.002 0.3300E-02 0.7957E-05 0.2375E-02 0.5756E-05 0.2130E-04 0.1210E-05
  0.735  0.002 0.3290E-02 0.7904E-05 0.2396E-02 0.5824E-05 0.2335E-04 0.1991E-05
  0.726  0.002 0.3310E-02 0.8010E-05 0.2379E-02 0.5769E-05 0.2473E-04 0.2948E-05
