  0.710  0.001 0.5023E-05 0.3579E-08 0.3544E-05 0.2533E-08 0.2283E-07 0.4661E-09
  0.707  0.001 0.5026E-05 0.3576E-08 0.3530E-05 0.2529E-08 0.2266E-07 0.3990E-09
  0.709  0.001 0.5022E-05 0.3575E-08 0.3539E-05 0.2532E-08 0.2205E-07 0.3185E-09
