  0.707  0.001 0.1187E-03 0.9835E-07 0.8342E-04 0.6948E-07 0.4368E-06 0.6990E-08
  0.708  0.001 0.1185E-03 0.9823E-07 0.8342E-04 0.6953E-07 0.4400E-06 0.7178E-08
  0.708  0.001 0.1185E-03 0.9824E-07 0.8340E-04 0.6955E-07 0.4499E-06 0.8582E-08
