  2.908  0.004  57.96     0.2532E-01  57.96     0.2531E-01  110.6     0.7253E-01
  2.908  0.004  57.98     0.2525E-01  57.98     0.2528E-01  110.6     0.7259E-01
  2.909  0.004  57.98     0.2528E-01  58.02     0.2528E-01  110.7     0.7244E-01
